X,Y,OBJECTID,ROAD,ROAD_NAME,COMMON_USAGE_NAME,START_SLK,END_SLK,CWY,START_TRUE_DIST,END_TRUE_DIST,NETWORK_TYPE,XSP,RA_NO,RA_NAME,LG_NO,LG_NAME,REST_AREA_TYPE,STAY_24_HOUR,REST_AREA_NAME,OWNERSHIP,INFORMATION_BOARD,SCENIC_LOOKOUT,COMMEMORATION_WAY,SURFACE,SURFACE_TYPE,SURFACE_AREA,CONSTRUCTED_SHELTER,NATURAL_SHADE,LIGHTING_PRESENT,NUMBER_OF_BINS,NUMBER_OF_TOILETS,ACCESSIBLE_TOILETS,EFFLUENT_DUMP_SITE,NUMBER_OF_TABLES,ACCESSIBLE_TABLES,ROUTE_NE_ID
116.4481077,-31.09108232,125952,M056,Wongan Hills Calingiri,Toodyay Bindi Bindi Rd,39.4,39.4,Single,39.4,39.4,State Road,Right,8,Wheatbelt,517,Victoria Plains,Minor Rest Area,No,,Main Roads,Yes,No,,Unsurfaced,,1000,Yes,Yes,Powered Site,2,0,No,No,2,Yes,247882
116.7380649,-33.33499141,125953,M037,Collie Lake King,Coalfields Rd,96.99,96.99,Single,62.12,62.12,State Road,Right,8,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Other,No,No,,Surfaced,Single Seal,,Yes,Yes,,2,0,No,No,3,No,247616
120.6704058,-27.92061714,125954,H049,Goldfields Hwy,Goldfields Hwy,443.61,443.61,Single,443.34,443.34,State Road,Left,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,2400,No,No,,2,0,No,No,0,No,247645
117.8612715,-27.89478139,125955,H006,Great Northern Hwy,Great Northern Hwy,571.28,571.28,Single,565.82,565.82,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1530,No,No,,2,0,No,No,0,No,247653
115.5240727,-22.39507005,125956,H007,North West Coastal Hwy,North West Coastal Hwy,856.73,856.73,Single,852.53,852.53,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
115.6885253,-33.33325361,125957,H057,Forrest Hwy,Forrest Hwy,92.33,92.33,Left,92.33,92.33,State Road,Left,2,South West,204,Bunbury (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,Powered Site,0,0,No,No,0,No,204963193
117.1328484,-28.29947713,125958,H050,Geraldton Mt Magnet Rd,Geraldton Mt Magnet Rd,258.98,258.98,Single,259.32,259.32,State Road,Right,14,Mid West-Gascoyne,707,Yalgoo,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,495,No,No,,1,0,No,No,0,No,247642
115.717042,-28.79253891,125959,M039,Wubin Mullewa,Mullewa Wubin Rd,183.47,183.47,Single,183.5,183.5,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,288,No,No,,1,0,No,No,0,No,247883
121.6845246,-32.45882764,125960,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,197.82,197.82,Single,197.78,197.78,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,Bramous Dam,Main Roads,No,No,,Unsurfaced,,,No,Yes,,5,0,No,No,2,No,247618
118.1727015,-34.33560352,125961,M001,Albany Lake Grace,Chester Pass Rd,73.98,73.98,Single,73.82,73.82,State Road,Left,1,Great Southern,307,Gnowangerup,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247560
117.0893173,-32.54605733,125962,M031,Northam Cranbrook,Great Southern Hwy,119.42,119.42,Single,120.75,120.75,State Road,Left,8,Wheatbelt,423,Pingelly,Minor Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247804
116.1460183,-32.11502648,125963,H052,Brookton Hwy,Brookton Hwy,15.62,15.62,Single,15.62,15.62,State Road,Right,7,Metropolitan,101,Armadale (C),Minor Rest Area,No,Midgegooroo National Park,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247583
116.3136209,-31.88182894,125964,H005,Great Eastern Hwy,Great Eastern Hwy,46.21,46.21,Right,46.4,46.4,State Road,Right,7,Metropolitan,106,Mundaring,Heavy Vehicle Rest Area,No,Harry Weeks Memorial Truck Bay,Main Roads,No,No,,,,,No,No,,3,0,No,No,0,No,247651
118.9329253,-28.00387717,125965,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,117.15,117.15,Single,117.15,117.15,State Road,Left,14,Mid West-Gascoyne,701,Sandstone,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,805,No,No,,2,0,No,No,0,No,279527004
116.9846435,-20.75864092,125966,H007,North West Coastal Hwy,North West Coastal Hwy,1121.23,1121.23,Single,1116.93,1116.93,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
115.717201,-33.19836646,125967,H057,Forrest Hwy,Forrest Hwy,72.86,72.86,Left,72.86,72.86,State Road,Left,2,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,Yes,Yes,,4,0,No,No,2,No,204963193
117.2335662,-34.57127962,125968,M024,Muir,Muir Hwy,118.01,118.01,Single,117.58,117.58,State Road,Left,1,Great Southern,312,Plantagenet,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247796
116.1293989,-22.55512056,125969,M029,Nanutarra Munjina,Nanutarra Munjina Rd,73.9,73.9,Single,73.9,73.9,State Road,Left,11,Pilbara,811,Ashburton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247800
117.0021551,-21.13017561,125970,M065,Manuwarra Red Dog Hwy,Manuwarra Red Dog Hwy,46.86,46.86,Single,46.86,46.86,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,20009039
116.4794514,-31.7380784,125971,H005,Great Eastern Hwy,Great Eastern Hwy,72.14,72.14,Single,71.94,71.94,State Road,Left,8,Wheatbelt,421,Northam,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,Yes,No,,0,0,No,No,2,No,247651
119.445063,-33.75852029,125972,H008,South Coast Hwy,South Coast Hwy,229.185,229.185,Single,229.025,229.025,State Road,Right,1,Great Southern,610,Ravensthorpe,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247842
114.3761774,-26.17549253,125973,H007,North West Coastal Hwy,North West Coastal Hwy,308.68,308.68,Single,306.94,306.94,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,6660,No,No,,2,0,No,No,0,No,247803
117.8025562,-34.9454995,125974,H001,Albany Hwy,Albany Hwy,395.46,395.46,Single,394.99,394.99,State Road,Right,1,Great Southern,302,Albany (C),Minor Rest Area,No,Airport Rest Area,Main Roads,No,No,,Unsurfaced,,,No,No,,0,0,No,No,0,No,247561
116.8093118,-20.79875509,125975,H007,North West Coastal Hwy,North West Coastal Hwy,1102.01,1102.01,Single,1097.71,1097.71,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
128.9983987,-15.98141377,125976,H011,Victoria Hwy,Victoria Hwy,87.28,87.28,Left,87.28,87.28,State Road,Left,6,Kimberley,4,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247862
121.7161831,-33.27238172,125977,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,295.82,295.82,Single,295.78,295.78,State Road,Right,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247618
114.698906,-27.58832622,125978,H007,North West Coastal Hwy,North West Coastal Hwy,141.35,141.35,Single,141.32,141.32,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1265,No,No,,1,0,No,No,0,No,247803
116.6203114,-31.48260275,125979,M060,Goomalling Toodyay,Goomalling Toodyay Rd,30.09,30.09,Single,30.09,30.09,State Road,Right,8,Wheatbelt,408,Goomalling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,0,No,247648
117.1032849,-33.67606941,125980,H001,Albany Hwy,Albany Hwy,235.48,235.48,Single,235.07,235.07,State Road,Right,1,Great Southern,310,Kojonup,Minor Rest Area,No,Neymerrup road Rest Area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247561
118.5138489,-33.42917323,125981,M001,Albany Lake Grace,Pingrup Lake Grace Rd,191.66,191.66,Single,191.11,191.11,State Road,Left,1,Great Southern,309,Kent,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247560
115.9669895,-21.55648131,125982,H007,North West Coastal Hwy,North West Coastal Hwy,966.83,966.83,Single,962.53,962.53,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,2,0,No,No,0,No,247803
116.6851503,-32.87805415,125983,H001,Albany Hwy,Albany Hwy,133.21,133.21,Single,133.26,133.26,State Road,Left,8,Wheatbelt,430,Williams,Heavy Vehicle Rest Area,Yes,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,1,0,No,No,2,No,247561
117.9362484,-33.18273712,125984,M037,Collie Lake King,Dumbleyung Lake Grace Rd,221.73,221.73,Single,186.78,186.78,State Road,Left,8,Wheatbelt,306,Dumbleyung,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
121.4716508,-30.7133645,125985,H049,Goldfields Hwy,Goldfields Hwy,79.5,79.5,Single,79.23,79.23,State Road,Right,5,Goldfields - Esperance,605,Kalgoorlie - Boulder (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4000,Yes,No,,2,0,No,No,1,No,247645
114.6460319,-28.23635939,125986,H007,North West Coastal Hwy,North West Coastal Hwy,66.01,66.01,Single,65.98,65.98,State Road,Left,14,Mid West-Gascoyne,513,Northampton,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,380,No,No,,1,0,No,No,0,No,247803
118.404281,-26.74224365,125987,H006,Great Northern Hwy,Great Northern Hwy,726.57,726.57,Single,721.11,721.11,State Road,Right,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1420,No,No,,2,0,No,No,1,Yes,247653
118.2120255,-27.00696875,125988,H006,Great Northern Hwy,Great Northern Hwy,688.36,688.36,Single,682.9,682.9,State Road,Left,14,Mid West-Gascoyne,702,Cue,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4082,No,No,,2,0,No,No,0,No,247653
116.984832,-20.75860844,125989,H007,North West Coastal Hwy,North West Coastal Hwy,1121.25,1121.25,Single,1116.95,1116.95,State Road,Left,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247803
118.216934,-32.60123551,125990,M038,Narrogin Kondinin,Kulin Kondinin Rd,149.39,149.39,Single,117.53,117.53,State Road,Right,8,Wheatbelt,412,Kulin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247801
113.917627,-22.90444446,125991,H048,Minilya Exmouth Rd,Minilya Exmouth Rd,101.61,101.61,Single,101.61,101.61,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1122,No,No,,1,0,No,No,0,No,247789
114.6363694,-27.05708955,125992,H007,North West Coastal Hwy,North West Coastal Hwy,206.05,206.05,Single,204.31,204.31,State Road,Left,14,Mid West-Gascoyne,804,Shark Bay,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,712,No,No,,1,0,No,No,1,No,247803
113.7087421,-24.89562785,125993,H007,North West Coastal Hwy,North West Coastal Hwy,471.88,471.88,Single,470.17,470.17,State Road,Right,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1930,No,No,,2,0,No,No,1,Yes,247803
116.1337761,-33.9698581,125994,H009,South Western Hwy,South Western Hwy,244.2,244.2,Single,243.83,243.83,State Road,Right,2,South West,203,Bridgetown - Greenbushes,Minor Rest Area,No,,Other,No,No,,,,,No,Yes,,,,No,No,,No,247846
117.0076905,-33.34165404,125995,M037,Collie Lake King,Coalfields Rd,124.77,124.77,Single,89.86,89.86,State Road,Right,8,Wheatbelt,316,West Arthur,Minor Rest Area,No,,Main Roads,No,No,,,,,No,No,,0,0,No,No,0,No,247616
119.4723944,-33.09131557,125996,M037,Collie Lake King,Newdegate Ravensthorpe Rd,370.27,370.27,Single,335.32,335.32,State Road,Right,8,Wheatbelt,311,Lake Grace,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247616
115.8812141,-32.72674074,125997,H009,South Western Hwy,South Western Hwy,69.6,69.6,Single,69.44,69.44,State Road,Left,2,South West,215,Murray,Roadhouse,No,Placid Ark,Other,No,No,,,,,No,Yes,,,,No,No,,No,247846
119.9466028,-28.01040132,125998,M069,Mt Magnet Leinster Rd,Agnew Sandstone Rd,220.59,220.59,Single,220.59,220.59,State Road,Right,5,Goldfields - Esperance,701,Sandstone,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,4000,Yes,No,,4,0,No,No,0,No,279527004
121.6077501,-31.57719018,125999,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,85.73,85.73,Single,85.69,85.69,State Road,Left,5,Goldfields - Esperance,602,Coolgardie,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247618
120.5756399,-27.81150376,126000,H049,Goldfields Hwy,Goldfields Hwy,459.62,459.62,Single,459.35,459.35,State Road,Right,5,Goldfields - Esperance,608,Leonora,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247645
126.822438,-18.75127825,126001,H006,Great Northern Hwy,Great Northern Hwy,2697.19,2697.19,Single,2705.72,2705.72,State Road,Left,6,Kimberley,2,Halls Creek,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
114.4638582,-26.41223808,126002,H007,North West Coastal Hwy,North West Coastal Hwy,281.03,281.03,Single,279.29,279.29,State Road,Right,14,Mid West-Gascoyne,804,Shark Bay,Roadhouse,No,Overlander,Other,No,No,,,,,Yes,Yes,Powered Site,0,1,Yes,No,1,Yes,247803
118.5655394,-31.37930127,126003,H005,Great Eastern Hwy,Great Eastern Hwy,288.68,288.68,Single,289.1,289.1,State Road,Left,8,Wheatbelt,428,Westonia,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,350,No,No,,2,0,No,No,0,No,247651
128.3717184,-15.86843952,126004,H006,Great Northern Hwy,Great Northern Hwy,3132.46,3132.46,Single,3133.05,3133.05,State Road,Left,6,Kimberley,4,Wyndham - East Kimberley,Major Rest Area,Yes,Cockburn ,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,4850,Yes,No,,1,3,Yes,Yes,4,No,247653
126.5472147,-31.98945309,126005,H003,Eyre Hwy,Eyre Hwy,480.53,480.53,Single,480.06,480.06,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,4,0,No,No,1,No,247631
115.3906639,-34.00668953,126006,M081,Sues Rd,Sues Rd,40.98,40.98,Single,40.98,40.98,State Road,Right,2,South West,216,Nannup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,247852
118.5284979,-34.56284639,126007,H008,South Coast Hwy,South Coast Hwy,85.78,85.78,Single,85.62,85.62,State Road,Left,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,2,0,No,No,0,No,247842
117.1326311,-20.75928901,126008,H007,North West Coastal Hwy,North West Coastal Hwy,1137.26,1137.26,Single,1132.96,1132.96,State Road,Right,11,Pilbara,814,Karratha (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247803
121.6927906,-33.10260887,126009,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,276.67,276.67,Single,276.63,276.63,State Road,Left,5,Goldfields - Esperance,604,Esperance,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247618
126.7786042,-31.9289178,126010,H003,Eyre Hwy,Eyre Hwy,503.72,503.72,Single,503.25,503.25,State Road,Left,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,3,0,No,No,1,No,247631
116.6676314,-34.43750826,126011,M024,Muir,Muir Hwy,62.04,62.04,Single,61.61,61.61,State Road,Right,2,South West,213,Manjimup,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,0,0,No,No,0,No,247796
119.9448498,-33.4377947,126012,H052,Brookton Hwy,Newdegate Ravensthorpe Rd,500.98,500.98,Single,481.12,481.12,State Road,Left,1,Great Southern,610,Ravensthorpe,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247583
124.1314356,-17.42428812,126013,M012,Gibb River,Derby Gibb River Rd,50.48,50.48,Single,50.48,50.48,State Road,Left,6,Kimberley,3,Derby - West Kimberley,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,,,No,No,,No,247644
118.2647765,-32.49889609,126014,H052,Brookton Hwy,Graham St,252,252,Single,248.95,248.95,State Road,Left,8,Wheatbelt,410,Kondinin,Minor Rest Area,No,,Other,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247583
114.6413497,-28.83845498,126015,H004,Brand Hwy,Brand Hwy,361.64,361.64,Single,359.52,359.52,State Road,Left,14,Mid West-Gascoyne,505,Greater Geraldton (C),Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,1312,No,No,,3,0,No,No,0,No,247578
116.3101242,-32.44221134,126016,H001,Albany Hwy,Albany Hwy,71.9,71.9,Single,71.95,71.95,State Road,Left,8,Wheatbelt,427,Wandering,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,0,No,247561
118.0847643,-31.53411124,126017,H005,Great Eastern Hwy,Great Eastern Hwy,237.63,237.63,Single,238.26,238.26,State Road,Left,8,Wheatbelt,414,Merredin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,Yes,Yes,,1,0,No,No,1,No,247651
115.9000442,-33.09330159,126018,H009,South Western Hwy,South Western Hwy,112.61,112.61,Single,112.45,112.45,State Road,Left,2,South West,211,Harvey,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,,,No,No,,0,0,No,No,0,No,247846
122.5038715,-17.85395267,126019,H006,Great Northern Hwy,Great Northern Hwy,2160.32,2160.32,Single,2168.85,2168.85,State Road,Left,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.1650854,-31.99787857,126020,M041,York Merredin,Quairading York Rd,42.76,42.76,Single,43.14,43.14,State Road,Right,8,Wheatbelt,401,Beverley,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,1,No,247884
117.9363078,-34.87636097,126021,M001,Albany Lake Grace,Chester Pass Rd,6.35,6.35,Single,6.35,6.35,State Road,Right,1,Great Southern,302,Albany (C),Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,Yes,,2,0,No,No,0,No,247560
121.6896275,-19.00559989,126022,H006,Great Northern Hwy,Great Northern Hwy,1986.89,1986.89,Single,1995.42,1995.42,State Road,Left,6,Kimberley,1,Broome,Minor Rest Area,No,,Main Roads,No,No,Warlu Way,Unsurfaced,,,No,No,,,,No,No,,No,247653
118.1723466,-31.83055585,126023,M041,York Merredin,Bruce Rock Merredin Rd,150.42,150.42,Single,150.78,150.78,State Road,Left,8,Wheatbelt,403,Bruce Rock,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,600,No,Yes,,1,0,No,No,0,No,247884
116.6514135,-30.14399786,126024,H006,Great Northern Hwy,Great Northern Hwy,248.52,248.52,Single,243.26,243.26,State Road,Left,8,Wheatbelt,503,Dalwallinu,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1000,No,Yes,,2,0,No,No,0,No,247653
117.5822273,-34.49033383,126025,H001,Albany Hwy,Albany Hwy,339.85,339.85,Single,339.44,339.44,State Road,Right,1,Great Southern,312,Plantagenet,Minor Rest Area,No,Beverly Rest Area,Main Roads,No,No,,Unsurfaced,,,No,Yes,,1,0,No,No,1,No,247561
115.8771618,-32.70065845,126026,H009,South Western Hwy,South Western Hwy,66.65,66.65,Single,66.49,66.49,State Road,Right,2,South West,215,Murray,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,Yes,,4,0,No,No,2,No,247846
114.1605298,-22.65823889,126027,M007,Burkett,Burkett Rd,62.38,62.38,Single,62.38,62.38,State Road,Right,14,Mid West-Gascoyne,806,Exmouth,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Two Coat Seal,1400,No,No,,2,0,No,No,0,No,247587
120.1852039,-33.59952091,126028,H008,South Coast Hwy,South Coast Hwy,304.22,304.22,Single,304.85,304.85,State Road,Right,1,Great Southern,610,Ravensthorpe,Heavy Vehicle Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247842
119.7329229,-24.01253811,126029,H006,Great Northern Hwy,Great Northern Hwy,1084.98,1084.98,Single,1078.79,1078.79,State Road,Left,11,Pilbara,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,,No,No,,1,0,No,No,0,No,247653
118.3233098,-28.16577438,126030,M069,Mt Magnet Leinster Rd,Mt Magnet Sandstone Rd,50.82,50.82,Single,50.82,50.82,State Road,Left,14,Mid West-Gascoyne,704,Mount Magnet,Minor Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,920,No,No,,1,0,No,No,0,No,279527004
128.1519869,-15.49920033,126031,H006,Great Northern Hwy,Great Northern Hwy,3184.9,3184.9,Single,3185.49,3185.49,State Road,Left,6,Kimberley,4,Wyndham - East Kimberley,Minor Rest Area,No,,Main Roads,No,No,Savannah Way,Surfaced,Single Seal,,No,No,,,,No,No,,No,247653
117.4428422,-31.64498677,126032,H005,Great Eastern Hwy,Great Eastern Hwy,172.86,172.86,Single,173.56,173.56,State Road,Left,8,Wheatbelt,425,Tammin,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,400,No,Yes,,0,0,No,No,1,No,247651
116.715185,-31.38319632,126033,M060,Goomalling Toodyay,Goomalling Toodyay Rd,15.37,15.37,Single,15.37,15.37,State Road,Left,8,Wheatbelt,408,Goomalling,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,800,No,Yes,,1,0,No,No,1,No,247648
121.774649,-32.22276769,126034,H010,Coolgardie Esperance Hwy,Coolgardie Esperance Hwy,168.5,168.5,Single,168.46,168.46,State Road,Right,5,Goldfields - Esperance,603,Dundas,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,1300,No,No,,2,0,No,No,0,No,247618
114.0501743,-24.13586689,126035,H007,North West Coastal Hwy,North West Coastal Hwy,573.52,573.52,Single,571.71,571.71,State Road,Left,14,Mid West-Gascoyne,803,Carnarvon,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,1050,No,No,,2,0,No,No,0,No,247803
115.6868264,-29.48927198,126036,M028,Midlands,Midlands Rd,172.85,172.85,Single,172.61,172.61,State Road,Right,14,Mid West-Gascoyne,515,Three Springs,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,468,No,No,,1,0,No,No,0,No,247785
115.4159692,-30.22809874,126037,H004,Brand Hwy,Brand Hwy,173.14,173.14,Single,170.43,170.43,State Road,Right,14,Mid West-Gascoyne,504,Dandaragan,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,350,No,Yes,,2,0,No,No,0,No,247578
118.8193862,-21.67579705,126038,H006,Great Northern Hwy,Great Northern Hwy,1440.8,1440.8,Single,1433.69,1433.69,State Road,Right,11,Pilbara,813,Port Hedland (T),Major Rest Area,Yes,,Main Roads,No,No,,Surfaced,Two Coat Seal,3910,Yes,Yes,,3,1,Yes,No,3,Yes,247653
118.3676052,-26.83899121,126039,H006,Great Northern Hwy,Great Northern Hwy,715.15,715.15,Single,709.69,709.69,State Road,Left,14,Mid West-Gascoyne,703,Meekatharra,Minor Rest Area,No,,Main Roads,No,No,,Unsurfaced,,630,No,No,,2,0,No,No,0,No,247653
116.2764923,-31.8801166,126040,H005,Great Eastern Hwy,Great Eastern Hwy,42.51,42.51,Right,42.7,42.7,State Road,Right,7,Metropolitan,106,Mundaring,Minor Rest Area,No,Forsyth Mills,Other,No,No,,Unsurfaced,,,Yes,No,,0,1,No,No,1,No,247651
115.6632356,-34.27446109,126041,M080,Stewart Rd,Stewart Rd,8.95,8.95,Single,8.95,8.95,State Road,Left,2,South West,216,Nannup,Major Rest Area,No,,Main Roads,No,No,,Surfaced,Single Seal,,No,No,,0,0,No,No,0,No,247848
117.0638444,-31.18773095,126042,M016,Goomalling Merredin,Goomalling Wyalkatchem Rd,23.95,23.95,Single,23.95,23.95,State Road,Right,8,Wheatbelt,407,Dowerin,Minor Rest Area,No,,Main Roads,Yes,No,,Surfaced,Two Coat Seal,400,No,No,,1,0,No,No,3,No,247647
